&FCI NORB = 30, NELEC = 7, MS2 = 7, ISYM = 1, NROOT = 1, MAXIT = 200,
 ORBSYM = 1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,
 MEMORY = 300000000 /
0.4473211247724916	1	1	1	1
-0.40635977105343735	2	1	2	1
0.6259919502912837	2	2	1	1
0.12977728134069944	2	2	2	2
-0.17867082551879201	3	1	1	1
0.4962146689505843	3	1	2	2
-0.6748854944693764	3	1	3	1
0.060188132909130804	3	1	3	3
0.07032877126888289	3	2	2	1
-0.6016520863522647	3	2	3	2
0.6148459997525558	3	3	1	1
0.5546578668434251	3	3	2	2
0.060188132909130804	3	3	3	1
-0.03470695586952757	3	3	3	3
-0.3360309997845544	4	1	2	1
-0.5313233150833817	4	1	3	2
-0.8673543148679361	4	1	4	1
0.021690706540809193	4	1	4	3
-0.16752487498006408	4	2	1	1
0.07133408344785871	4	2	2	2
-0.2388589584279228	4	2	3	1
0.6495529556220834	4	2	3	3
-0.8170778306021474	4	2	4	2
0.08335979477859973	4	2	4	4
-0.07575144790408518	4	3	2	1
0.09744215444489437	4	3	3	2
0.021690706540809193	4	3	4	1
-0.7264548313763117	4	3	4	3
0.6102872609756012	4	4	1	1
0.5474685037128707	4	4	2	2
0.0628187572627304	4	4	3	1
0.5269274661970014	4	4	3	3
0.08335979477859973	4	4	4	2
-0.14462526142063803	4	4	4	4
-0.011145950538727916	5	1	1	1
0.42488058550272556	5	1	2	2
-0.4360265360414534	5	1	3	1
-0.5893648227129527	5	1	3	3
0.5782188721742247	5	1	4	2
-0.020541037515869325	5	1	4	4
-1.0142454082156782	5	1	5	1
0.009395086977141408	5	1	5	3
-0.021486130654633583	5	1	5	5
0.3306083231493522	5	2	2	1
0.02711338317601149	5	2	3	2
0.3577217063253636	5	2	4	1
-0.6507033834722264	5	2	4	3
-0.9813117066215787	5	2	5	2
0.03377216944664221	5	2	5	4
-0.1629661362031094	5	3	1	1
0.078523446578413	5	3	2	2
-0.24148958278152238	5	3	3	1
0.0879185335555544	5	3	3	3
-0.2508846697586638	5	3	4	2
0.7549125223962392	5	3	4	4
0.009395086977141408	5	3	5	1
-0.9178786585993487	5	3	5	3
0.09608700299397749	5	3	5	5
0.07845322145981655	5	4	2	1
-0.10166593629105562	5	4	3	2
-0.02321271483123907	5	4	4	1
0.11222539090645876	5	4	4	3
0.03377216944664221	5	4	5	2
-0.8174290500944995	5	4	5	4
0.6079811729037456	5	5	1	1
0.5436569679482526	5	5	2	2
0.06432420495549307	5	5	3	1
0.522170837293619	5	5	3	3
0.08581033561012666	5	5	4	2
0.5118941699097682	5	5	4	4
-0.021486130654633583	5	5	5	1
0.09608700299397749	5	5	5	3
-0.22687050513577908	5	5	5	5
-0.005422676635202299	6	1	2	1
-0.5042099319073703	6	1	3	2
-0.5096326085425726	6	1	4	1
-0.6290126769314172	6	1	4	3
-0.623590000296215	6	1	5	2
0.01055945461540314	6	1	5	4
-1.1332226088387876	6	1	6	1
0.005136777980200841	6	1	6	3
-0.011191977734705288	6	1	6	5
-0.0157046893156826	6	2	1	1
0.41769122237217127	6	2	2	2
-0.43339591168785385	6	2	3	1
-0.0277304006464236	6	2	3	3
0.012025711330741	6	2	4	2
-0.6920937651335087	6	2	4	4
-0.4454216230185949	6	2	5	1
0.6763890758178263	6	2	5	3
-0.031762798038484426	6	2	5	5
-1.10978498750568	6	2	6	2
0.016058108722801827	6	2	6	4
-0.032834771713126	6	2	6	6
-0.32790654959362076	6	3	2	1
-0.031337165022172736	6	3	3	2
-0.3592437146157935	6	3	4	1
0.036473943002373575	6	3	4	3
0.3643804925959943	6	3	5	2
-0.7389758286346828	6	3	5	4
0.005136777980200841	6	3	6	1
-1.0668823782283037	6	3	6	3
0.04160309771751533	6	3	6	5
-0.16066004813125395	6	4	1	1
0.08233498234303112	6	4	2	2
-0.24299503047428506	6	4	3	1
0.0926751624589368	6	4	3	3
-0.2533352105901907	6	4	4	2
0.09839309106583295	6	4	4	4
0.010340180115905671	6	4	5	1
-0.2590531391970869	6	4	5	3
0.8348516780395246	6	4	5	5
0.016058108722801827	6	4	6	2
-0.9955117261707788	6	4	6	4
0.10425107102244419	6	4	6	6
-0.07999407693083563	6	5	2	1
0.10415734108571753	6	5	3	2
0.024163264154881903	6	5	4	1
-0.11534931882042283	6	5	4	3
-0.03535524188958719	6	5	5	2
0.12159717464835097	6	5	5	4
-0.011191977734705288	6	5	6	1
0.04160309771751533	6	5	6	3
-0.8887591084143226	6	5	6	5
0.6066539023235988	6	6	1	1
0.5413879904326623	6	6	2	2
0.0652659118909366	6	6	3	1
0.5192715297480576	6	6	3	3
0.08738237257554125	6	6	4	2
0.5085532187195362	6	6	4	4
-0.022116460684604638	6	6	5	1
0.0981006836040626	6	6	5	3
0.5024028313011547	6	6	5	5
-0.032834771713126	6	6	6	2
0.10425107102244419	6	6	6	4
-0.2924708105596001	6	6	6	6
0.004558738776954683	7	1	1	1
0.007189363130554277	7	1	2	2
-0.0026306243535995934	7	1	3	1
-0.561634422066529	7	1	3	3
0.5661931608434837	7	1	4	2
0.6715527276176395	7	1	4	4
-0.5688237851970833	7	1	5	1
-0.6669939888406847	7	1	5	3
0.01027666738385084	7	1	5	5
0.6643633644870852	7	1	6	2
-0.005717928606896156	7	1	6	4
0.010718311028521367	7	1	6	6
-1.2331871496841684	7	1	7	1
0.0030873042532965625	7	1	7	3
-0.006159572251566683	7	1	7	5
0.01103956130871161	7	1	7	7
0.008124450190933668	7	2	2	1
0.4999861500612091	7	2	3	2
0.5081106002521427	7	2	4	1
0.014783236461564389	7	2	4	3
0.00665878627063072	7	2	5	2
-0.7157631138034437	7	2	5	4
0.5147693865227734	7	2	6	1
-0.7076386636125102	7	2	6	3
0.017439833562633428	7	2	6	5
-1.2157492638646528	7	2	7	2
0.009315383371699761	7	2	7	4
-0.01820424369143847	7	2	7	6
-0.018010777387538052	7	3	1	1
0.41387968660755314	7	3	2	2
-0.43189046399509123	7	3	3	1
-0.032487029549805986	7	3	3	3
0.014476252162267937	7	3	4	2
-0.03557433380310255	7	3	4	4
-0.4463667161573591	7	3	5	1
0.0175635564155645	7	3	5	3
-0.7705274730840316	7	3	5	5
-0.4494540204106557	7	3	6	2
0.7525166956964937	7	3	6	4
-0.038985159131507574	7	3	6	6
0.0030873042532965625	7	3	7	1
-1.184407159691585	7	3	7	3
0.020974381743969525	7	3	7	5
-0.03998877089836642	7	3	7	7
0.3263656941226017	7	4	2	1
0.03382856981683466	7	4	3	2
0.3601942639394364	7	4	4	1
-0.039597870916337645	7	4	4	3
-0.36596356503893934	7	4	5	2
0.04314395318853442	7	4	5	4
-0.005769301099502989	7	4	6	1
0.3695096473111361	7	4	6	3
-0.8087650314834868	7	4	6	5
0.009315383371699761	7	4	7	2
-1.1351307256060885	7	4	7	4
0.047130352572001	7	4	7	6
-0.15933277755110709	7	5	1	1
0.08460395985862151	7	5	2	2
-0.2439367374097286	7	5	3	1
0.09557447000449823	7	5	3	3
-0.2549072475556053	7	5	4	2
0.10173404225606492	7	5	4	4
0.010970510145876721	7	5	5	1
-0.261066819807172	7	5	5	3
0.10557834160259104	7	5	5	5
0.017130082397443402	7	5	6	2
-0.26491111915369814	7	5	6	4
0.899124712883199	7	5	6	6
-0.006159572251566683	7	5	7	1
0.020974381743969525	7	5	7	3
-1.058457490434306	7	5	7	5
0.10997154567002236	7	5	7	7
0.08095592086087648	7	6	2	1
-0.10575260324219486	7	6	3	2
-0.024796682381318394	7	6	4	1
0.1173872315584156	7	6	4	3
0.036431310697539104	7	6	5	2
-0.12395684693363335	7	6	5	4
0.01163462831622071	7	6	6	1
-0.04300092607275687	7	6	6	3
0.12808627343287748	7	6	6	5
-0.01820424369143847	7	6	7	2
0.047130352572001	7	6	7	4
-0.9473215127893616	7	6	7	6
0.605820298770415	7	7	1	1
0.5399262371355771	7	7	2	2
0.06589406163483795	7	7	3	1
0.5173684291454348	7	7	3	3
0.08845186962498017	7	7	4	2
0.5063288678367233	7	7	4	4
-0.022557807990142214	7	7	5	1
0.09949143093369178	7	7	5	3
0.49993746623721064	7	7	5	5
-0.033597369298853826	7	7	6	2
0.10588283253320438	7	7	6	4
0.4958487531003926	7	7	6	6
0.01103956130871161	7	7	7	1
-0.03998877089836642	7	7	7	3
0.10997154567002236	7	7	7	5
-0.3469857774928611	7	7	7	7
0.0027017735557313695	8	1	2	1
-0.004223781846161248	8	1	3	2
-0.0015220082904298785	8	1	4	1
-0.6142294404698528	8	1	4	3
-0.6169312140255843	8	1	5	2
-0.7052036591880407	8	1	5	4
-0.6184532223160142	8	1	6	1
-0.7025018856323093	8	1	6	3
0.00624785582792814	8	1	6	5
-0.7009798773418795	8	1	7	2
0.003546082272196771	8	1	7	4
-0.006569615375217761	8	1	7	6
-1.3194330996578936	8	1	8	1
0.0020240739817668925	8	1	8	3
-0.0038678418194863914	8	1	8	5
0.006810906923918029	8	1	8	7
0.006864826848810136	8	2	1	1
0.011000898895172402	8	2	2	2
-0.004136072046362267	8	2	3	1
-0.5568777931631467	8	2	3	3
0.5637426200119567	8	2	4	2
0.015033296287233228	8	2	4	4
-0.567878692058319	8	2	5	1
-0.008168469438423092	8	2	5	3
0.7490413424293981	8	2	5	5
0.004032397392060826	8	2	6	2
-0.7421765155805878	8	2	6	4
0.01686869844690294	8	2	6	6
-0.5719110894503798	8	2	7	1
0.7380404435342258	8	2	7	3
-0.010003871598092804	8	2	7	5
0.017430962908224212	8	2	7	7
-1.3059191355925448	8	2	8	2
0.005867799551730537	8	2	8	4
-0.010566136059414075	8	2	8	6
0.01785733859210307	8	2	8	8
-0.009665305661952754	8	3	2	1
-0.4974947452665472	8	3	3	2
-0.5071600509284999	8	3	4	1
-0.017907164375528455	8	3	4	3
-0.0082418587135757	8	3	5	2
0.01993123835729535	8	3	5	4
-0.5154019096420756	8	3	6	1
0.010265932695342593	8	3	6	3
-0.7846017673286049	8	3	6	5
0.5174259836238424	8	3	7	2
-0.7749364616666522	8	3	7	4
0.02233367019068261	8	3	7	6
0.0020240739817668925	8	3	8	1
-1.282096512595152	8	3	8	3
0.012668364528729858	8	3	8	5
-0.02308240662140636	8	3	8	7
-0.01933804796768492	8	4	1	1
0.4116107090919628	8	4	2	2
-0.43094875705964764	8	4	3	1
-0.03538633709536743	8	4	3	3
0.016048289127682514	8	4	4	2
-0.03891528499333452	8	4	4	4
-0.4469970461873302	8	4	5	1
0.019577237025649605	8	4	5	3
-0.04125413664709796	8	4	5	5
-0.45052599408529725	8	4	6	2
0.021916088679413054	8	4	6	4
-0.8338588009922623	8	4	6	6
0.003528947897967089	8	4	7	1
-0.4528648457390607	8	4	7	3
0.8145207530245775	8	4	7	5
-0.044077484035184404	8	4	7	7
0.005867799551730537	8	4	8	2
-1.245469510084225	8	4	8	4
0.024739436067499482	8	4	8	6
-0.04497059665896499	8	4	8	8
-0.32540385019256085	8	5	2	1
-0.03542383197331198	8	5	3	2
-0.3608276821658728	8	5	4	1
